,File_path,Emotion
2278,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_DFA_DIS_XX.wav,disgust
2279,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_DFA_FEA_XX.wav,fear
2280,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_DFA_HAP_XX.wav,happy
2281,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_DFA_NEU_XX.wav,neutral
2282,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_DFA_SAD_XX.wav,sad
2283,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IEO_ANG_HI.wav,angry
2284,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IEO_ANG_LO.wav,angry
2285,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IEO_ANG_MD.wav,angry
2286,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IEO_DIS_HI.wav,disgust
2287,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IEO_DIS_LO.wav,disgust
2288,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IEO_DIS_MD.wav,disgust
2289,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IEO_FEA_HI.wav,fear
2290,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IEO_FEA_LO.wav,fear
2291,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IEO_FEA_MD.wav,fear
2292,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IEO_HAP_HI.wav,happy
2293,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IEO_HAP_LO.wav,happy
2294,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IEO_HAP_MD.wav,happy
2295,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IEO_NEU_XX.wav,neutral
2296,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IEO_SAD_HI.wav,sad
2297,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IEO_SAD_LO.wav,sad
2298,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IEO_SAD_MD.wav,sad
2299,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IOM_ANG_XX.wav,angry
2300,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IOM_DIS_XX.wav,disgust
2301,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IOM_FEA_XX.wav,fear
2302,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IOM_HAP_XX.wav,happy
2303,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IOM_NEU_XX.wav,neutral
2304,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IOM_SAD_XX.wav,sad
2305,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_ITH_ANG_XX.wav,angry
2306,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_ITH_DIS_XX.wav,disgust
2307,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_ITH_FEA_XX.wav,fear
2308,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_ITH_HAP_XX.wav,happy
2309,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_ITH_NEU_XX.wav,neutral
2310,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_ITH_SAD_XX.wav,sad
2311,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_ITS_ANG_XX.wav,angry
2312,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_ITS_DIS_XX.wav,disgust
2313,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_ITS_FEA_XX.wav,fear
2314,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_ITS_HAP_XX.wav,happy
2315,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_ITS_NEU_XX.wav,neutral
2316,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_ITS_SAD_XX.wav,sad
2317,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IWL_ANG_XX.wav,angry
2318,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IWL_DIS_XX.wav,disgust
2319,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IWL_FEA_XX.wav,fear
2320,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IWL_HAP_XX.wav,happy
2321,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IWL_NEU_XX.wav,neutral
2322,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IWL_SAD_XX.wav,sad
2323,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IWW_ANG_XX.wav,angry
2324,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IWW_DIS_XX.wav,disgust
2325,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IWW_FEA_XX.wav,fear
2326,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IWW_HAP_XX.wav,happy
2327,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IWW_NEU_XX.wav,neutral
2328,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_IWW_SAD_XX.wav,sad
2329,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_MTI_ANG_XX.wav,angry
2330,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_MTI_DIS_XX.wav,disgust
2331,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_MTI_FEA_XX.wav,fear
2332,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_MTI_HAP_XX.wav,happy
2333,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_MTI_NEU_XX.wav,neutral
2334,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_MTI_SAD_XX.wav,sad
2335,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_TAI_ANG_XX.wav,angry
2336,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_TAI_DIS_XX.wav,disgust
2337,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_TAI_FEA_XX.wav,fear
2338,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_TAI_HAP_XX.wav,happy
2339,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_TAI_NEU_XX.wav,neutral
2340,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_TAI_SAD_XX.wav,sad
2341,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_TIE_ANG_XX.wav,angry
2342,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_TIE_DIS_XX.wav,disgust
2343,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_TIE_FEA_XX.wav,fear
2344,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_TIE_HAP_XX.wav,happy
2345,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_TIE_NEU_XX.wav,neutral
2346,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_TIE_SAD_XX.wav,sad
2347,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_TSI_ANG_XX.wav,angry
2348,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_TSI_DIS_XX.wav,disgust
2349,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_TSI_FEA_XX.wav,fear
2350,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_TSI_HAP_XX.wav,happy
2351,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_TSI_NEU_XX.wav,neutral
2352,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_TSI_SAD_XX.wav,sad
2353,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_WSI_ANG_XX.wav,angry
2354,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_WSI_DIS_XX.wav,disgust
2355,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_WSI_FEA_XX.wav,fear
2356,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_WSI_HAP_XX.wav,happy
2357,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_WSI_NEU_XX.wav,neutral
2358,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1029_WSI_SAD_XX.wav,sad
2359,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_DFA_ANG_XX.wav,angry
2360,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_DFA_DIS_XX.wav,disgust
2361,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_DFA_FEA_XX.wav,fear
2362,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_DFA_HAP_XX.wav,happy
2363,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_DFA_NEU_XX.wav,neutral
2364,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_DFA_SAD_XX.wav,sad
2365,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IEO_ANG_HI.wav,angry
2366,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IEO_ANG_LO.wav,angry
2367,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IEO_ANG_MD.wav,angry
2368,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IEO_DIS_HI.wav,disgust
2369,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IEO_DIS_LO.wav,disgust
2370,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IEO_DIS_MD.wav,disgust
2371,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IEO_FEA_HI.wav,fear
2372,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IEO_FEA_LO.wav,fear
2373,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IEO_FEA_MD.wav,fear
2374,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IEO_HAP_HI.wav,happy
2375,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IEO_HAP_LO.wav,happy
2376,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IEO_HAP_MD.wav,happy
2377,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IEO_NEU_XX.wav,neutral
2378,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IEO_SAD_HI.wav,sad
2379,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IEO_SAD_LO.wav,sad
2380,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IEO_SAD_MD.wav,sad
2381,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IOM_ANG_XX.wav,angry
2382,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IOM_DIS_XX.wav,disgust
2383,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IOM_FEA_XX.wav,fear
2384,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IOM_HAP_XX.wav,happy
2385,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IOM_NEU_XX.wav,neutral
2386,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IOM_SAD_XX.wav,sad
2387,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_ITH_ANG_XX.wav,angry
2388,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_ITH_DIS_XX.wav,disgust
2389,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_ITH_FEA_XX.wav,fear
2390,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_ITH_HAP_XX.wav,happy
2391,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_ITH_NEU_XX.wav,neutral
2392,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_ITH_SAD_XX.wav,sad
2393,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_ITS_ANG_XX.wav,angry
2394,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_ITS_DIS_XX.wav,disgust
2395,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_ITS_FEA_XX.wav,fear
2396,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_ITS_HAP_XX.wav,happy
2397,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_ITS_NEU_XX.wav,neutral
2398,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_ITS_SAD_XX.wav,sad
2399,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IWL_ANG_XX.wav,angry
2400,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IWL_DIS_XX.wav,disgust
2401,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IWL_FEA_XX.wav,fear
2402,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IWL_HAP_XX.wav,happy
2403,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IWL_NEU_XX.wav,neutral
2404,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IWL_SAD_XX.wav,sad
2405,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IWW_ANG_XX.wav,angry
2406,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IWW_DIS_XX.wav,disgust
2407,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IWW_FEA_XX.wav,fear
2408,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IWW_HAP_XX.wav,happy
2409,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IWW_NEU_XX.wav,neutral
2410,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_IWW_SAD_XX.wav,sad
2411,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_MTI_ANG_XX.wav,angry
2412,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_MTI_DIS_XX.wav,disgust
2413,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_MTI_FEA_XX.wav,fear
2414,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_MTI_HAP_XX.wav,happy
2415,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_MTI_NEU_XX.wav,neutral
2416,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_MTI_SAD_XX.wav,sad
2417,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_TAI_ANG_XX.wav,angry
2418,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_TAI_DIS_XX.wav,disgust
2419,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_TAI_FEA_XX.wav,fear
2420,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_TAI_HAP_XX.wav,happy
2421,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_TAI_NEU_XX.wav,neutral
2422,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_TAI_SAD_XX.wav,sad
2423,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_TIE_ANG_XX.wav,angry
2424,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_TIE_DIS_XX.wav,disgust
2425,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_TIE_FEA_XX.wav,fear
2426,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_TIE_HAP_XX.wav,happy
2427,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_TIE_NEU_XX.wav,neutral
2428,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_TIE_SAD_XX.wav,sad
2429,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_TSI_ANG_XX.wav,angry
2430,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_TSI_DIS_XX.wav,disgust
2431,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_TSI_FEA_XX.wav,fear
2432,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_TSI_HAP_XX.wav,happy
2433,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_TSI_NEU_XX.wav,neutral
2434,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_TSI_SAD_XX.wav,sad
2435,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_WSI_ANG_XX.wav,angry
2436,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_WSI_DIS_XX.wav,disgust
2437,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_WSI_FEA_XX.wav,fear
2438,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_WSI_HAP_XX.wav,happy
2439,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_WSI_NEU_XX.wav,neutral
2440,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1030_WSI_SAD_XX.wav,sad
2441,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_DFA_ANG_XX.wav,angry
2442,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_DFA_DIS_XX.wav,disgust
2443,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_DFA_FEA_XX.wav,fear
2444,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_DFA_HAP_XX.wav,happy
2445,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_DFA_NEU_XX.wav,neutral
2446,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_DFA_SAD_XX.wav,sad
2447,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_IEO_ANG_HI.wav,angry
2448,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_IEO_ANG_LO.wav,angry
2449,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_IEO_ANG_MD.wav,angry
2450,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_IEO_DIS_HI.wav,disgust
2451,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_IEO_DIS_LO.wav,disgust
2452,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_IEO_DIS_MD.wav,disgust
2453,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_IEO_FEA_HI.wav,fear
2454,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_IEO_FEA_LO.wav,fear
2455,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_IEO_FEA_MD.wav,fear
2456,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_IEO_HAP_HI.wav,happy
2457,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_IEO_HAP_LO.wav,happy
2458,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_IEO_HAP_MD.wav,happy
2459,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_IEO_NEU_XX.wav,neutral
2460,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_IEO_SAD_HI.wav,sad
2461,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_IEO_SAD_LO.wav,sad
2462,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_IEO_SAD_MD.wav,sad
2463,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_IOM_ANG_XX.wav,angry
2464,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_IOM_DIS_XX.wav,disgust
2465,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_IOM_FEA_XX.wav,fear
2466,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_IOM_HAP_XX.wav,happy
2467,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_IOM_NEU_XX.wav,neutral
2468,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_IOM_SAD_XX.wav,sad
2469,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_ITH_ANG_XX.wav,angry
2470,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_ITH_DIS_XX.wav,disgust
2471,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_ITH_FEA_XX.wav,fear
2472,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_ITH_HAP_XX.wav,happy
2473,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_ITH_NEU_XX.wav,neutral
2474,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_ITH_SAD_XX.wav,sad
2475,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_ITS_ANG_XX.wav,angry
2476,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_ITS_DIS_XX.wav,disgust
2477,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_ITS_FEA_XX.wav,fear
2478,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_ITS_HAP_XX.wav,happy
2479,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1031_ITS_NEU_XX.wav,neutral
